"No.","Time","Source","Destination","Protocol","Length","Info"
"187","16.056164","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=48 Ack=117 Win=65144 Len=1"
"188","16.058405","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=117 Ack=49 Win=65334 Len=4"
"189","16.122543","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=146 Ack=1 Win=65472 Len=5"
"190","16.159995","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=49 Ack=121 Win=65140 Len=0"
"191","16.172912","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=151 Win=64562 Len=0"
"192","16.417687","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=49 Ack=121 Win=65140 Len=1"
"193","16.420441","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=121 Ack=50 Win=65333 Len=4"
"194","16.683938","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=50 Ack=125 Win=65136 Len=1"
"195","16.688716","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=151 Ack=1 Win=65472 Len=5"
"196","16.724763","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=125 Ack=51 Win=65332 Len=0"
"197","16.728776","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=156 Win=64557 Len=0"
"198","17.214373","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=156 Ack=1 Win=65472 Len=5"
"199","17.214455","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=51 Ack=125 Win=65136 Len=1"
"200","17.218143","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=125 Ack=52 Win=65331 Len=4"
"201","17.255008","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=161 Win=64552 Len=0"
"202","17.655834","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=125 Ack=52 Win=65331 Len=4"
"203","17.734588","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=52 Ack=129 Win=65132 Len=2"
"204","17.737742","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=129 Ack=54 Win=65329 Len=4"
"205","17.740448","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=161 Ack=1 Win=65472 Len=5"
"206","17.740470","25.59.115.113","25.114.157.253","TCP","66","[TCP Keep-Alive] 53036  >  1234 [ACK] Seq=53 Ack=129 Win=65132 Len=0 SLE=125 SRE=129"
"207","17.740565","25.114.157.253","25.59.115.113","TCP","54","[TCP Keep-Alive ACK] 1234  >  53036 [ACK] Seq=133 Ack=54 Win=65329 Len=0"
"208","17.781826","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=166 Win=64547 Len=0"
"209","17.998739","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=54 Ack=133 Win=65128 Len=1"
"210","18.001871","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=133 Ack=55 Win=65328 Len=4"
"211","18.099090","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=55 Ack=137 Win=65124 Len=0"
"212","18.145938","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=55 Ack=137 Win=65124 Len=1"
"213","18.187680","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=137 Ack=56 Win=65327 Len=0"
"214","18.219349","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=166 Ack=1 Win=65472 Len=5"
"215","18.259889","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=171 Win=64542 Len=0"
"216","18.412366","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=56 Ack=137 Win=65124 Len=1"
"217","18.415570","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=137 Ack=57 Win=65326 Len=4"
"218","18.506893","7a:79:19:72:9d:fd","7a:79:19:3b:73:71","ARP","42","Who has 25.59.115.113? Tell 25.114.157.253"
"219","18.507063","7a:79:19:3b:73:71","7a:79:19:72:9d:fd","ARP","60","25.59.115.113 is at 7a:79:19:3b:73:71"
"220","18.519923","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=57 Ack=141 Win=65120 Len=0"
"221","18.706444","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=57 Ack=141 Win=65120 Len=1"
"222","18.744695","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=171 Ack=1 Win=65472 Len=5"
"223","18.746936","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=141 Ack=58 Win=65325 Len=0"
"224","18.785307","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=176 Win=64537 Len=0"
"225","19.073931","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=58 Ack=141 Win=65120 Len=1"
"226","19.076610","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=141 Ack=59 Win=65324 Len=4"
"227","19.166559","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=59 Ack=145 Win=65116 Len=0"
"228","19.274157","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=176 Ack=1 Win=65472 Len=5"
"229","19.314755","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=181 Win=64532 Len=0"
"230","19.472951","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=59 Ack=145 Win=65116 Len=1"
"231","19.476254","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=145 Ack=60 Win=65323 Len=4"
"232","19.582473","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=60 Ack=149 Win=65112 Len=0"
"233","19.781900","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=60 Ack=149 Win=65112 Len=1"
"234","19.803902","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=181 Ack=1 Win=65472 Len=5"
"235","19.822574","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=149 Ack=61 Win=65322 Len=0"
"236","19.845247","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=186 Win=64527 Len=0"
"237","20.040897","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=61 Ack=149 Win=65112 Len=1"
"238","20.042016","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=149 Ack=62 Win=65321 Len=4"
"239","20.150240","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=62 Ack=153 Win=65108 Len=0"
"240","20.320691","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=186 Ack=1 Win=65472 Len=5"
"241","20.334065","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=62 Ack=153 Win=65108 Len=1"
"242","20.336625","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=153 Ack=63 Win=65320 Len=4"
"243","20.360714","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=191 Win=64522 Len=0"
"244","20.437094","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=63 Ack=157 Win=65104 Len=0"
"245","20.652515","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=63 Ack=157 Win=65104 Len=1"
"246","20.692817","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=157 Ack=64 Win=65319 Len=0"
"247","20.849916","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=191 Ack=1 Win=65472 Len=5"
"248","20.890643","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=196 Win=64517 Len=0"
"249","21.023950","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=64 Ack=157 Win=65104 Len=1"
"250","21.026295","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=157 Ack=65 Win=65318 Len=4"
"251","21.129875","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=65 Ack=161 Win=65100 Len=0"
"252","21.333860","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=65 Ack=161 Win=65100 Len=1"
"253","21.374681","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=161 Ack=66 Win=65317 Len=0"
"254","21.378827","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=196 Ack=1 Win=65472 Len=5"
"255","21.419483","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=201 Win=64512 Len=0"
"256","21.473570","25.59.115.113","25.255.255.255","UDP","86","57621  >  57621 Len=44"
"257","21.703145","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=66 Ack=161 Win=65100 Len=1"
"258","21.706475","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=161 Ack=67 Win=65316 Len=4"
"259","21.813968","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=67 Ack=165 Win=65096 Len=0"
"260","21.906197","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=201 Ack=1 Win=65472 Len=5"
"261","21.947660","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=206 Win=64507 Len=0"
"262","21.995462","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=67 Ack=165 Win=65096 Len=1"
"263","21.997982","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=165 Ack=68 Win=65315 Len=4"
"264","22.105289","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=68 Ack=169 Win=65092 Len=0"
"265","22.491093","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=206 Ack=1 Win=65472 Len=5"
"266","22.531726","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=211 Win=64502 Len=0"
"267","22.754099","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=68 Ack=169 Win=65092 Len=1"
"268","22.758412","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=169 Ack=69 Win=65314 Len=4"
"269","23.029584","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=211 Ack=1 Win=65472 Len=5"
"270","23.059563","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=169 Ack=69 Win=65314 Len=4"
"271","23.070597","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=216 Win=64497 Len=0"
"272","23.202974","25.59.115.113","25.114.157.253","TCP","66","[TCP Previous segment not captured] 53036  >  1234 [ACK] Seq=70 Ack=173 Win=65088 Len=0 SLE=169 SRE=173"
"273","23.208613","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=69 Ack=173 Win=65088 Len=2"
"274","23.211286","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=173 Ack=71 Win=65312 Len=4"
"275","23.305734","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=71 Ack=177 Win=65084 Len=1"
"276","23.348517","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=177 Ack=72 Win=65311 Len=0"
"277","23.578091","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=216 Ack=1 Win=65472 Len=5"
"278","23.596264","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=72 Ack=177 Win=65084 Len=1"
"279","23.597845","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=177 Ack=73 Win=65310 Len=4"
"280","23.618560","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=221 Win=64492 Len=0"
"281","23.898624","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=177 Ack=73 Win=65310 Len=4"
"282","23.948796","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=73 Ack=181 Win=65080 Len=1"
"283","23.955940","25.59.115.113","25.114.157.253","TCP","66","[TCP Dup ACK 282#1] 53036  >  1234 [ACK] Seq=74 Ack=181 Win=65080 Len=0 SLE=177 SRE=181"
"284","23.988833","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=181 Ack=74 Win=65309 Len=0"
"285","24.022411","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=221 Ack=1 Win=65472 Len=5"
"286","24.062612","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=226 Win=64487 Len=0"
"287","24.313625","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=74 Ack=181 Win=65080 Len=1"
"288","24.317350","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=181 Ack=75 Win=65308 Len=4"
"289","24.575813","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=226 Ack=1 Win=65472 Len=5"
"290","24.616139","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=231 Win=64482 Len=0"
"291","24.617191","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=181 Ack=75 Win=65308 Len=4"
"292","24.623018","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=75 Ack=185 Win=65076 Len=1"
"293","24.625740","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=185 Ack=76 Win=65307 Len=4"
"294","24.857021","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=76 Ack=189 Win=65072 Len=0"
"295","25.012790","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=76 Ack=189 Win=65072 Len=1"
"296","25.054390","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=189 Ack=77 Win=65306 Len=0"
"297","25.082912","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=231 Ack=1 Win=65472 Len=5"
"298","25.124531","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=236 Win=64477 Len=0"
"299","25.369377","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=77 Ack=189 Win=65072 Len=1"
"300","25.372374","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=189 Ack=78 Win=65305 Len=4"
"301","25.540808","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=78 Ack=193 Win=65068 Len=0"
"302","25.611620","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=236 Ack=1 Win=65472 Len=5"
"303","25.651826","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=241 Win=64472 Len=0"
"304","25.665243","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=78 Ack=193 Win=65068 Len=1"
"305","25.668674","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=193 Ack=79 Win=65304 Len=4"
"306","25.796393","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=79 Ack=197 Win=65064 Len=0"
"307","25.942575","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=79 Ack=197 Win=65064 Len=1"
"308","25.982938","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=197 Ack=80 Win=65303 Len=0"
"309","26.131483","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=241 Ack=1 Win=65472 Len=5"
"310","26.172190","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=246 Win=64467 Len=0"
"311","26.176058","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=80 Ack=197 Win=65064 Len=1"
"312","26.179112","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=197 Ack=81 Win=65302 Len=4"
"313","26.426917","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=81 Ack=201 Win=65060 Len=0"
"314","26.708596","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=246 Ack=1 Win=65472 Len=5"
"315","26.748789","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=251 Win=64462 Len=0"
"316","26.953611","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=81 Ack=201 Win=65060 Len=1"
"317","26.956948","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=201 Ack=82 Win=65301 Len=4"
"318","27.239017","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=251 Ack=1 Win=65472 Len=5"
"319","27.280973","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=256 Win=64457 Len=0"
"320","27.327851","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=201 Ack=82 Win=65301 Len=4"
"321","27.386336","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=82 Ack=205 Win=65056 Len=2"
"322","27.390651","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=205 Ack=84 Win=65299 Len=4"
"323","27.451951","25.59.115.113","25.114.157.253","TCP","66","[TCP Keep-Alive] 53036  >  1234 [ACK] Seq=83 Ack=205 Win=65056 Len=0 SLE=201 SRE=205"
"324","27.452029","25.114.157.253","25.59.115.113","TCP","54","[TCP Keep-Alive ACK] 1234  >  53036 [ACK] Seq=209 Ack=84 Win=65299 Len=0"
"325","27.513885","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=84 Ack=209 Win=65052 Len=0"
"326","27.747976","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=84 Ack=209 Win=65052 Len=1"
"327","27.758154","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=256 Ack=1 Win=65472 Len=5"
"328","27.788738","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=209 Ack=85 Win=65298 Len=0"
"329","27.799709","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=261 Win=64452 Len=0"
"330","27.955994","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=84 Ack=209 Win=65052 Len=2"
"331","27.956089","25.114.157.253","25.59.115.113","TCP","66","[TCP ACKed unseen segment] 1234  >  53036 [ACK] Seq=209 Ack=86 Win=65297 Len=0 SLE=84 SRE=85"
"332","27.958648","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=209 Ack=86 Win=65297 Len=4"
"333","27.959170","25.59.115.113","25.114.157.253","TCP","60","[TCP Keep-Alive] 53036  >  1234 [PSH, ACK] Seq=85 Ack=209 Win=65052 Len=1"
"334","27.959248","25.114.157.253","25.59.115.113","TCP","66","[TCP Keep-Alive ACK] 1234  >  53036 [ACK] Seq=213 Ack=86 Win=65297 Len=0 SLE=85 SRE=86"
"335","28.071109","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=86 Ack=213 Win=65048 Len=0"
"336","28.256950","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=86 Ack=213 Win=65048 Len=1"
"337","28.286031","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=261 Ack=1 Win=65472 Len=5"
"338","28.298623","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=213 Ack=87 Win=65296 Len=0"
"339","28.327572","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=266 Win=64447 Len=0"
"340","28.634144","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=87 Ack=213 Win=65048 Len=1"
"341","28.637368","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=213 Ack=88 Win=65295 Len=4"
"342","28.741096","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=88 Ack=217 Win=65044 Len=0"
"343","28.812835","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=266 Ack=1 Win=65472 Len=5"
"344","28.853707","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=271 Win=64442 Len=0"
"345","28.941232","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=88 Ack=217 Win=65044 Len=1"
"346","28.944199","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=217 Ack=89 Win=65294 Len=4"
"347","29.054165","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=89 Ack=221 Win=65040 Len=0"
"348","29.261112","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=89 Ack=221 Win=65040 Len=1"
"349","29.302055","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=221 Ack=90 Win=65293 Len=0"
"350","29.330822","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=271 Ack=1 Win=65472 Len=5"
"351","29.373559","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=276 Win=64437 Len=0"
"352","29.440930","25.59.115.113","25.255.255.255","BROWSER","243","Host Announcement DESKTOP-328MM0M, Workstation, Server, SQL Server, NT Workstation"
"353","29.648283","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=90 Ack=221 Win=65040 Len=1"
"354","29.651005","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=221 Ack=91 Win=65292 Len=4"
"355","29.753782","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=91 Ack=225 Win=65036 Len=0"
"356","29.847604","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=276 Ack=1 Win=65472 Len=5"
"357","29.888288","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=281 Win=64432 Len=0"
"358","29.976457","25.94.9.254","224.0.0.251","MDNS","298","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT"
"359","29.978271","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","318","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT"
"360","29.979159","25.94.9.254","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"361","29.980368","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"362","29.980508","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=91 Ack=225 Win=65036 Len=1"
"363","29.982863","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=225 Ack=92 Win=65291 Len=4"
"364","30.243811","25.94.9.254","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"365","30.243840","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
