"No.","Time","Source","Destination","Protocol","Length","Info"
"366","30.283741","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=225 Ack=92 Win=65291 Len=4"
"367","30.294945","25.59.115.113","25.114.157.253","TCP","60","[TCP Keep-Alive] 53036  >  1234 [PSH, ACK] Seq=91 Ack=225 Win=65036 Len=1"
"368","30.295006","25.114.157.253","25.59.115.113","TCP","66","[TCP Keep-Alive ACK] 1234  >  53036 [ACK] Seq=229 Ack=92 Win=65291 Len=0 SLE=91 SRE=92"
"369","30.364638","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=281 Ack=1 Win=65472 Len=5"
"370","30.376117","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=92 Ack=229 Win=65032 Len=1"
"371","30.377258","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=229 Ack=93 Win=65290 Len=4"
"372","30.405753","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=286 Win=64427 Len=0"
"373","30.407303","25.94.9.254","25.255.255.255","NBNS","92","Name query NB WORKGROUP<1c>"
"374","30.493282","25.94.9.254","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"375","30.494263","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"376","30.677713","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=229 Ack=93 Win=65290 Len=4"
"377","30.685022","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=92 Ack=229 Win=65032 Len=2"
"378","30.686500","25.114.157.253","25.59.115.113","TCP","66","[TCP ACKed unseen segment] 1234  >  53036 [ACK] Seq=233 Ack=94 Win=65289 Len=0 SLE=92 SRE=93"
"379","30.727093","25.59.115.113","25.114.157.253","TCP","60","[TCP Keep-Alive] 53036  >  1234 [PSH, ACK] Seq=93 Ack=233 Win=65028 Len=1"
"380","30.727181","25.114.157.253","25.59.115.113","TCP","66","[TCP Keep-Alive ACK] 1234  >  53036 [ACK] Seq=233 Ack=94 Win=65289 Len=0 SLE=93 SRE=94"
"381","30.762388","25.94.9.254","224.0.0.251","MDNS","391","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"382","30.763386","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","411","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"383","30.765253","25.94.9.254","224.0.0.251","MDNS","327","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"384","30.767174","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","347","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"385","30.882534","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=286 Ack=1 Win=65472 Len=5"
"386","30.922982","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=291 Win=64422 Len=0"
"387","30.991838","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=94 Ack=233 Win=65028 Len=1"
"388","30.994055","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=233 Ack=95 Win=65288 Len=4"
"389","31.099794","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=95 Ack=237 Win=65024 Len=0"
"390","31.165919","25.94.9.254","25.255.255.255","NBNS","92","Name query NB WORKGROUP<1c>"
"391","31.298715","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=95 Ack=237 Win=65024 Len=1"
"392","31.341576","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=237 Ack=96 Win=65287 Len=0"
"393","31.694773","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=96 Ack=237 Win=65024 Len=1"
"394","31.734960","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=237 Ack=97 Win=65286 Len=0"
"395","31.921874","25.94.9.254","25.255.255.255","NBNS","92","Name query NB WORKGROUP<1c>"
"396","31.922132","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=291 Ack=1 Win=65472 Len=5"
"397","31.962472","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=296 Win=64417 Len=0"
"398","32.196819","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=97 Ack=237 Win=65024 Len=1"
"399","32.199854","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=237 Ack=98 Win=65285 Len=4"
"400","32.474033","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=296 Ack=1 Win=65472 Len=5"
"401","32.478333","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=98 Ack=241 Win=65020 Len=1"
"402","32.479513","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=241 Ack=99 Win=65284 Len=4"
"403","32.514668","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=301 Win=64412 Len=0"
"404","32.751479","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=99 Ack=245 Win=65016 Len=1"
"405","32.792189","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=245 Ack=100 Win=65283 Len=0"
"406","33.028315","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=301 Ack=1 Win=65472 Len=5"
"407","33.028378","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=100 Ack=245 Win=65016 Len=1"
"408","33.035811","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=245 Ack=101 Win=65282 Len=4"
"409","33.073886","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=306 Win=64407 Len=0"
"410","33.305052","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=101 Ack=249 Win=65012 Len=0"
"411","33.344360","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=101 Ack=249 Win=65012 Len=1"
"412","33.385467","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=249 Ack=102 Win=65281 Len=0"
"413","33.584855","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=306 Ack=1 Win=65472 Len=5"
"414","33.625627","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=311 Win=64402 Len=0"
"415","33.775973","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=102 Ack=249 Win=65012 Len=1"
"416","33.779508","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=249 Ack=103 Win=65280 Len=4"
"417","33.876983","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=103 Ack=253 Win=65008 Len=0"
"418","34.016163","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=311 Ack=1 Win=65472 Len=5"
"419","34.057024","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=316 Win=64397 Len=0"
"420","34.480515","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=103 Ack=253 Win=65008 Len=1"
"421","34.484191","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=253 Ack=104 Win=65279 Len=4"
"422","34.540906","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=316 Ack=1 Win=65472 Len=5"
"423","34.580640","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=321 Win=64392 Len=0"
"424","34.755851","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=103 Ack=253 Win=65008 Len=2"
"425","34.755915","25.114.157.253","25.59.115.113","TCP","66","[TCP ACKed unseen segment] 1234  >  53036 [ACK] Seq=257 Ack=105 Win=65278 Len=0 SLE=103 SRE=104"
"426","34.890187","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=105 Ack=253 Win=65008 Len=1"
"427","34.891345","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=257 Ack=106 Win=65277 Len=4"
"428","34.927729","25.114.157.253","25.59.115.113","TCP","62","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=253 Ack=106 Win=65277 Len=8"
"429","35.107003","25.59.115.113","25.114.157.253","TCP","66","[TCP Dup ACK 417#1] 53036  >  1234 [ACK] Seq=106 Ack=253 Win=65008 Len=0 SLE=257 SRE=261"
"430","35.107127","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=321 Ack=1 Win=65472 Len=5"
"431","35.107301","25.59.115.113","25.114.157.253","TCP","66","53036  >  1234 [ACK] Seq=106 Ack=261 Win=65000 Len=0 SLE=257 SRE=261"
"432","35.148588","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=326 Win=64387 Len=0"
"433","35.371324","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=106 Ack=261 Win=65000 Len=1"
"434","35.373812","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=261 Ack=107 Win=65276 Len=4"
"435","35.535786","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=107 Ack=265 Win=64996 Len=0"
"436","35.552272","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=107 Ack=265 Win=64996 Len=1"
"437","35.578257","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=326 Ack=1 Win=65472 Len=5"
"438","35.593661","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=265 Ack=108 Win=65275 Len=0"
"439","35.618622","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=331 Win=64382 Len=0"
"440","35.903219","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=108 Ack=265 Win=64996 Len=1"
"441","35.907560","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=265 Ack=109 Win=65274 Len=4"
"442","36.164034","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=109 Ack=269 Win=64992 Len=0"
"443","36.164205","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=331 Ack=1 Win=65472 Len=5"
"444","36.164370","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=109 Ack=269 Win=64992 Len=1"
"445","36.167418","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=269 Ack=110 Win=65273 Len=4"
"446","36.205086","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=336 Win=64377 Len=0"
"447","36.423358","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=110 Ack=273 Win=64988 Len=0"
"448","36.423826","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=110 Ack=273 Win=64988 Len=1"
"449","36.463769","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=273 Ack=111 Win=65272 Len=0"
"450","36.687529","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=336 Ack=1 Win=65472 Len=5"
"451","36.689373","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=111 Ack=273 Win=64988 Len=1"
"452","36.692005","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=273 Ack=112 Win=65271 Len=4"
"453","36.727791","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=341 Win=64372 Len=0"
"454","37.158533","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  53036 [PSH, ACK] Seq=273 Ack=112 Win=65271 Len=4"
"455","37.213636","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=341 Ack=1 Win=65472 Len=5"
"456","37.213727","25.59.115.113","25.114.157.253","TCP","66","[TCP Previous segment not captured] 53036  >  1234 [ACK] Seq=113 Ack=277 Win=64984 Len=0 SLE=273 SRE=277"
"457","37.254101","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=346 Win=64367 Len=0"
"458","37.647174","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=112 Ack=277 Win=64984 Len=2"
"459","37.650334","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=277 Ack=114 Win=65269 Len=4"
"460","37.678167","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=346 Ack=1 Win=65472 Len=5"
"461","37.721632","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=351 Win=64362 Len=0"
"462","37.740608","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=114 Ack=281 Win=64980 Len=1"
"463","37.742965","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=281 Ack=115 Win=65268 Len=4"
"464","38.005460","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=115 Ack=285 Win=64976 Len=0"
"465","38.017996","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=115 Ack=285 Win=64976 Len=1"
"466","38.059761","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=285 Ack=116 Win=65267 Len=0"
"467","38.207646","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=351 Ack=1 Win=65472 Len=5"
"468","38.248636","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=356 Win=64357 Len=0"
"469","38.289126","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=116 Ack=285 Win=64976 Len=1"
"470","38.292685","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=285 Ack=117 Win=65266 Len=4"
"471","38.396747","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=117 Ack=289 Win=64972 Len=0"
"472","38.611402","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=117 Ack=289 Win=64972 Len=1"
"473","38.652103","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=289 Ack=118 Win=65265 Len=0"
"474","38.729578","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=356 Ack=1 Win=65472 Len=5"
"475","38.770694","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=361 Win=64352 Len=0"
"476","38.985945","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=118 Ack=289 Win=64972 Len=1"
"477","38.989323","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=289 Ack=119 Win=65264 Len=4"
"478","39.097799","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=119 Ack=293 Win=64968 Len=0"
"479","39.257488","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=361 Ack=1 Win=65472 Len=5"
"480","39.298711","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=366 Win=64347 Len=0"
"481","39.312438","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=119 Ack=293 Win=64968 Len=1"
"482","39.315024","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=293 Ack=120 Win=65263 Len=4"
"483","39.417809","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=120 Ack=297 Win=64964 Len=0"
"484","39.686333","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=120 Ack=297 Win=64964 Len=1"
"485","39.726594","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=297 Ack=121 Win=65262 Len=0"
"486","39.787388","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=366 Ack=1 Win=65472 Len=5"
"487","39.828658","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=371 Win=64342 Len=0"
"488","40.000971","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=121 Ack=297 Win=64964 Len=1"
"489","40.003773","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=297 Ack=122 Win=65261 Len=4"
"490","40.114287","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=122 Ack=301 Win=64960 Len=0"
"491","40.311035","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=371 Ack=1 Win=65472 Len=5"
"492","40.315192","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=122 Ack=301 Win=64960 Len=1"
"493","40.316844","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=301 Ack=123 Win=65260 Len=4"
"494","40.351746","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=376 Win=64337 Len=0"
"495","40.426008","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=123 Ack=305 Win=64956 Len=0"
"496","40.641124","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=123 Ack=305 Win=64956 Len=1"
"497","40.681909","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=305 Ack=124 Win=65259 Len=0"
"498","40.826526","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=376 Ack=1 Win=65472 Len=5"
"499","40.867080","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=381 Win=64332 Len=0"
"500","41.009945","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=124 Ack=305 Win=64956 Len=1"
"501","41.012205","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=305 Ack=125 Win=65258 Len=4"
"502","41.115633","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=125 Ack=309 Win=64952 Len=0"
"503","41.333869","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=125 Ack=309 Win=64952 Len=1"
"504","41.352332","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=381 Ack=1 Win=65472 Len=5"
"505","41.374625","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=309 Ack=126 Win=65257 Len=0"
"506","41.392614","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=386 Win=64327 Len=0"
"507","41.717535","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=126 Ack=309 Win=64952 Len=1"
"508","41.720268","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=309 Ack=127 Win=65256 Len=4"
"509","41.825902","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=127 Ack=313 Win=64948 Len=0"
"510","41.874232","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=386 Ack=1 Win=65472 Len=5"
"511","41.915672","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=391 Win=64322 Len=0"
"512","42.104157","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=127 Ack=313 Win=64948 Len=1"
"513","42.106905","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=313 Ack=128 Win=65255 Len=4"
"514","42.218009","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=128 Ack=317 Win=64944 Len=0"
"515","42.487271","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=391 Ack=1 Win=65472 Len=5"
"516","42.487398","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=128 Ack=317 Win=64944 Len=1"
"517","42.491690","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=317 Ack=129 Win=65254 Len=4"
"518","42.528114","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=396 Win=64317 Len=0"
"519","42.761196","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=129 Ack=321 Win=64940 Len=0"
"520","42.761277","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=129 Ack=321 Win=64940 Len=1"
"521","42.801085","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=321 Ack=130 Win=65253 Len=0"
"522","43.037548","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=396 Ack=1 Win=65472 Len=5"
"523","43.037653","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=130 Ack=321 Win=64940 Len=1"
"524","43.077303","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=401 Win=64312 Len=0"
"525","43.080730","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=321 Ack=131 Win=65252 Len=0"
"526","43.361112","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=131 Ack=321 Win=64940 Len=1"
"527","43.364210","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=321 Ack=132 Win=65251 Len=4"
"528","43.593064","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=132 Ack=325 Win=64936 Len=0"
"529","43.873345","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=132 Ack=325 Win=64936 Len=1"
"530","43.873455","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=401 Ack=1 Win=65472 Len=5"
"531","43.914571","25.114.157.253","25.59.115.113","TCP","54","1234  >  53036 [ACK] Seq=325 Ack=133 Win=65250 Len=0"
"532","43.914574","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=406 Win=64307 Len=0"
"533","43.994451","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=406 Ack=1 Win=65472 Len=5"
"534","44.024099","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=133 Ack=325 Win=64936 Len=1"
"535","44.026786","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=325 Ack=134 Win=65249 Len=4"
"536","44.035573","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=411 Win=64302 Len=0"
"537","44.240469","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=134 Ack=329 Win=64932 Len=0"
"538","44.347034","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [PSH, ACK] Seq=134 Ack=329 Win=64932 Len=1"
"539","44.351145","25.114.157.253","25.59.115.113","TCP","58","1234  >  53036 [PSH, ACK] Seq=329 Ack=135 Win=65248 Len=4"
"540","44.588263","25.59.115.113","25.114.157.253","TCP","60","53036  >  1234 [ACK] Seq=135 Ack=333 Win=64928 Len=0"
"541","44.588324","25.94.9.254","25.114.157.253","TCP","60","55805  >  1234 [PSH, ACK] Seq=411 Ack=1 Win=65472 Len=5"
"542","44.629171","25.114.157.253","25.94.9.254","TCP","54","1234  >  55805 [ACK] Seq=1 Ack=416 Win=64297 Len=0"
